ExcitementLongTerm,ExcitementShortTerm,Engagement/Boredom,Frustration,Meditation,ES_Timestamp,Timestamp
0.0,0.0,0.0,0.0,0.0,0.0390961,1378159024160
4.984095357940532E-5,0.002990456996485591,0.6369876265525818,0.0,0.30000001192092896,0.5082493,1378159024617
4.984095357940532E-5,0.002990456996485591,0.6369876265525818,0.0,0.30000001192092896,0.53952616,1378159024645
4.984095357940532E-5,0.002990456996485591,0.6369876265525818,0.0,0.30000001192092896,0.6333568,1378159024741
1.3184490671847016E-4,0.004945157561451197,0.7164987921714783,0.0,0.27000001072883606,1.0243177,1378159025138
1.3184490671847016E-4,0.004945157561451197,0.7164987921714783,0.0,0.27000001072883606,1.0555947,1378159025162
1.3184490671847016E-4,0.004945157561451197,0.7164987921714783,0.0,0.27000001072883606,1.1494253,1378159025256
2.5958000333048403E-4,0.007730234880000353,0.7438859343528748,0.0,0.25966668128967285,1.5247478,1378159025631
2.5958000333048403E-4,0.007730234880000353,0.7438859343528748,0.0,0.25966668128967285,1.5560247,1378159025662
5.737641477026045E-4,0.01898159831762314,0.7243615388870239,0.0,0.26703333854675293,2.025178,1378159026133
5.737641477026045E-4,0.01898159831762314,0.7243615388870239,0.0,0.26703333854675293,2.0564547,1378159026163
5.737641477026045E-4,0.01898159831762314,0.7243615388870239,0.0,0.26703333854675293,2.1502855,1378159026257
5.737641477026045E-4,0.01898159831762314,0.7243615388870239,0.0,0.26703333854675293,2.275393,1378159026383
5.737641477026045E-4,0.01898159831762314,0.7243615388870239,0.0,0.26703333854675293,2.4005005,1378159026506
0.0010314590763300657,0.027750426903367043,0.7067895531654358,0.0,0.27366334199905396,2.525608,1378159026632
0.0010314590763300657,0.027750426903367043,0.7067895531654358,0.0,0.27366334199905396,2.5568848,1378159026662
0.0010314590763300657,0.027750426903367043,0.7067895531654358,0.0,0.27366334199905396,2.6507156,1378159026756
0.0010314590763300657,0.027750426903367043,0.7067895531654358,0.0,0.27366334199905396,2.7758229,1378159026882
0.0010314590763300657,0.027750426903367043,0.7067895531654358,0.0,0.27366334199905396,2.9009304,1378159027006
0.0016901862109079957,0.040043603628873825,0.6909748315811157,0.0,0.2796303331851959,3.026038,1378159027132
0.0016901862109079957,0.040043603628873825,0.6909748315811157,0.0,0.2796303331851959,3.0573149,1378159027164
0.0016901862109079957,0.040043603628873825,0.6909748315811157,0.0,0.2796303331851959,3.1511455,1378159027257
