ExcitementLongTerm,ExcitementShortTerm,Engagement/Boredom,Frustration,Meditation,ES_Timestamp,Timestamp
0.0,0.0,0.0,0.0,0.0,0.031276878,1378158815755
0.0,0.0,0.0,0.0,0.0,0.25021502,1378158815961
0.0,0.0,0.0,0.0,0.0,0.40659943,1378158816122
8.155555406119674E-5,0.004893333185464144,0.6369876265525818,0.0,0.30000001192092896,0.5082493,1378158816220
8.155555406119674E-5,0.004893333185464144,0.6369876265525818,0.0,0.30000001192092896,0.5629838,1378158816291
8.155555406119674E-5,0.004893333185464144,0.6369876265525818,0.0,0.30000001192092896,0.6255376,1378158816334
8.155555406119674E-5,0.004893333185464144,0.6369876265525818,0.0,0.30000001192092896,0.7506451,1378158816464
8.155555406119674E-5,0.004893333185464144,0.6369876265525818,0.0,0.30000001192092896,0.8757526,1378158816584
2.195086271967739E-4,0.008317962288856506,0.7164987921714783,0.0,0.27000001072883606,1.0008601,1378158816710
2.195086271967739E-4,0.008317962288856506,0.7164987921714783,0.0,0.27000001072883606,1.032137,1378158816749
4.1554271592758596E-4,0.011872137896716595,0.7438859343528748,0.0,0.25966668128967285,1.5012902,1378158817211
4.1554271592758596E-4,0.011872137896716595,0.7438859343528748,0.0,0.25966668128967285,1.532567,1378158817244
4.1554271592758596E-4,0.011872137896716595,0.7438859343528748,0.0,0.25966668128967285,1.7515053,1378158817460
4.1554271592758596E-4,0.011872137896716595,0.7438859343528748,0.0,0.25966668128967285,1.8766128,1378158817590
4.1554271592758596E-4,0.011872137896716595,0.7438859343528748,0.0,0.25966668128967285,1.9704434,1378158817678
6.831844220869243E-4,0.016267532482743263,0.7243615388870239,0.0,0.26703333854675293,2.0017202,1378158817711
6.831844220869243E-4,0.016267532482743263,0.7243615388870239,0.0,0.26703333854675293,2.0329971,1378158817742
6.831844220869243E-4,0.016267532482743263,0.7243615388870239,0.0,0.26703333854675293,2.1268277,1378158817836
6.831844220869243E-4,0.016267532482743263,0.7243615388870239,0.0,0.26703333854675293,2.2519352,1378158817961
6.831844220869243E-4,0.016267532482743263,0.7243615388870239,0.0,0.26703333854675293,2.3770428,1378158818085
0.0010775899281725287,0.024008920416235924,0.7067895531654358,0.0,0.27366334199905396,2.5021503,1378158818211
0.0010775899281725287,0.024008920416235924,0.7067895531654358,0.0,0.27366334199905396,2.5334272,1378158818242
0.0010775899281725287,0.024008920416235924,0.7067895531654358,0.0,0.27366334199905396,2.6272578,1378158818336
0.0010775899281725287,0.024008920416235924,0.7067895531654358,0.0,0.27366334199905396,2.7523654,1378158818461
0.0010775899281725287,0.024008920416235924,0.7067895531654358,0.0,0.27366334199905396,2.8774729,1378158818586
0.0015465107280761003,0.02867991104722023,0.6909748315811157,0.0,0.2796303331851959,3.0025804,1378158818713
0.0015465107280761003,0.02867991104722023,0.6909748315811157,0.0,0.2796303331851959,3.0338573,1378158818743
0.0015465107280761003,0.02867991104722023,0.6909748315811157,0.0,0.2796303331851959,3.127688,1378158818839
0.0015465107280761003,0.02867991104722023,0.6909748315811157,0.0,0.2796303331851959,3.2527955,1378158818963
0.0015465107280761003,0.02867991104722023,0.6909748315811157,0.0,0.2796303331851959,3.377903,1378158819087
0.0022573659662157297,0.04343496635556221,0.6767415404319763,0.0,0.28500062227249146,3.5030105,1378158819216
0.0022573659662157297,0.04343496635556221,0.6767415404319763,0.0,0.28500062227249146,3.5342872,1378158819242
0.0022573659662157297,0.04343496635556221,0.6767415404319763,0.0,0.28500062227249146,3.8783329,1378158819586
0.0030754117760807276,0.05022837966680527,0.6639315485954285,0.0,0.2898339033126831,4.0034404,1378158819713
0.0030754117760807276,0.05022837966680527,0.6639315485954285,0.0,0.2898339033126831,4.0347176,1378158819743
0.0030754117760807276,0.05022837966680527,0.6639315485954285,0.0,0.2898339033126831,4.128548,1378158819838
