ExcitementLongTerm,ExcitementShortTerm,Engagement/Boredom,Frustration,Meditation,ES_Timestamp,Timestamp
0.0,0.0,0.0,0.0,0.0,0.031276878,1378458575578
1.661879286984913E-5,9.971274994313717E-4,0.6369876265525818,0.0,0.30000001192092896,0.50043005,1378458576046
1.661879286984913E-5,9.971274994313717E-4,0.6369876265525818,0.0,0.30000001192092896,0.5317069,1378458576077
1.661879286984913E-5,9.971274994313717E-4,0.6369876265525818,0.0,0.30000001192092896,0.6255376,1378458576171
1.661879286984913E-5,9.971274994313717E-4,0.6369876265525818,0.0,0.30000001192092896,0.7506451,1378458576295
1.661879286984913E-5,9.971274994313717E-4,0.6369876265525818,0.0,0.30000001192092896,0.8757526,1378458576420
2.3494262131862342E-4,0.013107738457620144,0.7164987921714783,0.0,0.27000001072883606,1.0008601,1378458576533
2.3494262131862342E-4,0.013107738457620144,0.7164987921714783,0.0,0.27000001072883606,1.032137,1378458576566
2.3494262131862342E-4,0.013107738457620144,0.7164987921714783,0.0,0.27000001072883606,1.1259676,1378458576659
2.3494262131862342E-4,0.013107738457620144,0.7164987921714783,0.0,0.27000001072883606,1.2510751,1378458576784
2.3494262131862342E-4,0.013107738457620144,0.7164987921714783,0.0,0.27000001072883606,1.3761827,1378458576909
7.373771513812244E-4,0.030263612046837807,0.7438859343528748,0.0,0.25966668128967285,1.5012902,1378458577034
7.373771513812244E-4,0.030263612046837807,0.7438859343528748,0.0,0.25966668128967285,1.532567,1378458577065
7.373771513812244E-4,0.030263612046837807,0.7438859343528748,0.0,0.25966668128967285,1.6263977,1378458577158
7.373771513812244E-4,0.030263612046837807,0.7438859343528748,0.0,0.25966668128967285,1.7515053,1378458577283
7.373771513812244E-4,0.030263612046837807,0.7438859343528748,0.0,0.25966668128967285,1.8766128,1378458577424
0.001393477083183825,0.03973573073744774,0.7243615388870239,0.0,0.26703333854675293,2.0017202,1378458577549
0.001393477083183825,0.03973573073744774,0.7243615388870239,0.0,0.26703333854675293,2.0329971,1378458577565
0.001393477083183825,0.03973573073744774,0.7243615388870239,0.0,0.26703333854675293,2.1268277,1378458577661
0.001393477083183825,0.03973573073744774,0.7243615388870239,0.0,0.26703333854675293,2.2519352,1378458577785
0.001393477083183825,0.03973573073744774,0.7243615388870239,0.0,0.26703333854675293,2.3770428,1378458577910
0.0024332087486982346,0.06308477371931076,0.7067895531654358,0.0,0.27366334199905396,2.5021503,1378458578035
0.0024332087486982346,0.06308477371931076,0.7067895531654358,0.0,0.27366334199905396,2.5334272,1378458578066
0.0024332087486982346,0.06308477371931076,0.7067895531654358,0.0,0.27366334199905396,2.6272578,1378458578160
0.0024332087486982346,0.06308477371931076,0.7067895531654358,0.0,0.27366334199905396,2.7523654,1378458578285
0.0024332087486982346,0.06308477371931076,0.7067895531654358,0.0,0.27366334199905396,2.8774729,1378458578409
0.0034844118636101484,0.06429875642061234,0.6909748315811157,0.0,0.2796303331851959,3.0025804,1378458578550
0.0034844118636101484,0.06429875642061234,0.6909748315811157,0.0,0.2796303331851959,3.0338573,1378458578581
0.0034844118636101484,0.06429875642061234,0.6909748315811157,0.0,0.2796303331851959,3.127688,1378458578660
0.0034844118636101484,0.06429875642061234,0.6909748315811157,0.0,0.2796303331851959,3.2527955,1378458578800
0.0034844118636101484,0.06429875642061234,0.6909748315811157,0.0,0.2796303331851959,3.377903,1378458578910
0.004933399148285389,0.08870163559913635,0.6767415404319763,0.0,0.28500062227249146,3.5030105,1378458579050
0.004933399148285389,0.08870163559913635,0.6767415404319763,0.0,0.28500062227249146,3.5342872,1378458579066
0.004933399148285389,0.08870163559913635,0.6767415404319763,0.0,0.28500062227249146,3.628118,1378458579175
0.004933399148285389,0.08870163559913635,0.6767415404319763,0.0,0.28500062227249146,3.7532256,1378458579300
0.004933399148285389,0.08870163559913635,0.6767415404319763,0.0,0.28500062227249146,3.8783329,1378458579424
0.007117326837033033,0.13353721797466278,0.6639315485954285,0.0,0.2898339033126831,4.0034404,1378458579551
0.007117326837033033,0.13353721797466278,0.6639315485954285,0.0,0.2898339033126831,4.0347176,1378458579567
0.007117326837033033,0.13353721797466278,0.6639315485954285,0.0,0.2898339033126831,4.128548,1378458579661
0.007117326837033033,0.13353721797466278,0.6639315485954285,0.0,0.2898339033126831,4.2536554,1378458579786
0.007117326837033033,0.13353721797466278,0.6639315485954285,0.0,0.2898339033126831,4.378763,1378458579911
